date,commod_sub,place,area_harvest,area_plant,production,yeild_harvest,yield,yield_plant,commod_gr,commod
2014-12-31,กระเทียม,ภาคเหนือ,78358.0,78868.0,71479.20400000001,912.0,,906.0,พืชผัก,กระเทียม
2015-12-31,กระเทียม,ภาคเหนือ,70985.0,71115.0,73204.0,1031.0,,1029.0,พืชผัก,กระเทียม
2016-12-31,กระเทียม,ภาคเหนือ,64057.0,64057.0,67259.5,1050.0,,1050.0,พืชผัก,กระเทียม
2017-12-31,กระเทียม,ภาคเหนือ,67836.0,70927.0,68651.0,1012.0,,968.0,พืชผัก,กระเทียม
2018-12-31,กระเทียม,ภาคเหนือ,84865.0,84982.0,90237.0,1063.0,,1062.0,พืชผัก,กระเทียม
1989-12-31,กระเทียม,รวมทั้งประเทศ,233208.0,233411.0,133692.0,573.0,,573.0,พืชผัก,กระเทียม
1990-12-31,กระเทียม,รวมทั้งประเทศ,181154.0,181284.0,110951.0,612.4678450379236,,612.0286401447453,พืชผัก,กระเทียม
1991-12-31,กระเทียม,รวมทั้งประเทศ,160209.0,160699.0,104094.0,650.0,,648.0,พืชผัก,กระเทียม
1992-12-31,กระเทียม,รวมทั้งประเทศ,150551.0,150772.0,107898.0,717.0,,716.0,พืชผัก,กระเทียม
1993-12-31,กระเทียม,รวมทั้งประเทศ,153979.0,157033.0,115464.0,749.8684885601283,,735.2849401081302,พืชผัก,กระเทียม
1994-12-31,กระเทียม,รวมทั้งประเทศ,151654.0,154391.0,110401.0,728.0,,715.0,พืชผัก,กระเทียม
1995-12-31,กระเทียม,รวมทั้งประเทศ,158830.0,159766.0,121259.0,763.0,,759.0,พืชผัก,กระเทียม
1996-12-31,กระเทียม,รวมทั้งประเทศ,164451.0,166541.0,132214.0,804.0,,794.0,พืชผัก,กระเทียม
1997-12-31,กระเทียม,รวมทั้งประเทศ,168527.0,171212.0,147231.0,874.0,,860.0,พืชผัก,กระเทียม
1998-12-31,กระเทียม,รวมทั้งประเทศ,146804.0,148116.0,119428.0,814.0,,806.0,พืชผัก,กระเทียม
1999-12-31,กระเทียม,รวมทั้งประเทศ,134813.0,136561.0,117755.0,873.0,,862.0,พืชผัก,กระเทียม
2000-12-31,กระเทียม,รวมทั้งประเทศ,136092.0,137814.0,126119.0,926.7186902977398,,915.139245649934,พืชผัก,กระเทียม
2001-12-31,กระเทียม,รวมทั้งประเทศ,147373.0,149690.0,131581.0,892.843329510833,,879.0,พืชผัก,กระเทียม
2002-12-31,กระเทียม,รวมทั้งประเทศ,138028.98010285417,140973.0,126423.0,915.9163525354907,,897.0,พืชผัก,กระเทียม
2003-12-31,กระเทียม,รวมทั้งประเทศ,130051.0,131686.0,104832.0,806.0837671375076,,796.0755129626535,พืชผัก,กระเทียม
2004-12-31,กระเทียม,รวมทั้งประเทศ,96976.0,97629.0,95909.0,989.0,,982.0,พืชผัก,กระเทียม
2005-12-31,กระเทียม,รวมทั้งประเทศ,105191.0,105986.0,106598.0,1013.0,,1006.0,พืชผัก,กระเทียม
2006-12-31,กระเทียม,รวมทั้งประเทศ,83317.0,84178.0,81376.0,977.0,,967.0,พืชผัก,กระเทียม
2007-12-31,กระเทียม,รวมทั้งประเทศ,75587.0,76324.0,74711.0,988.0,,979.0,พืชผัก,กระเทียม
2008-12-31,กระเทียม,รวมทั้งประเทศ,86383.0,87422.0,85648.0,991.0,,980.0,พืชผัก,กระเทียม
2009-12-31,กระเทียม,รวมทั้งประเทศ,69338.0,70474.0,71433.0,1030.0,,1014.0,พืชผัก,กระเทียม
2010-12-31,กระเทียม,รวมทั้งประเทศ,67727.0,68484.0,68108.0,1006.0,,995.0,พืชผัก,กระเทียม
2011-12-31,กระเทียม,รวมทั้งประเทศ,74680.0,76809.0,75589.17,1012.0,,984.0,พืชผัก,กระเทียม
2012-12-31,กระเทียม,รวมทั้งประเทศ,81517.0,82752.0,85354.0,1047.0,,1031.0,พืชผัก,กระเทียม
2013-12-31,กระเทียม,รวมทั้งประเทศ,92974.0,94704.0,79442.0,854.0,,839.0,พืชผัก,กระเทียม
2014-12-31,กระเทียม,รวมทั้งประเทศ,79146.0,79719.0,72109.32700000002,911.0,,905.0,พืชผัก,กระเทียม
2015-12-31,กระเทียม,รวมทั้งประเทศ,71538.0,71706.0,73626.0,1029.0,,1027.0,พืชผัก,กระเทียม
2016-12-31,กระเทียม,รวมทั้งประเทศ,64477.0,64527.0,67553.5,1048.0,,1047.0,พืชผัก,กระเทียม
2017-12-31,กระเทียม,รวมทั้งประเทศ,68664.0,71778.0,69180.0,1008.0,,964.0,พืชผัก,กระเทียม
2018-12-31,กระเทียม,รวมทั้งประเทศ,85784.0,85914.0,90982.0,1061.0,,1059.0,พืชผัก,กระเทียม
1989-12-31,กระเทียม,ลำปาง,14009.0,14009.0,7383.0,527.0,,527.0,พืชผัก,กระเทียม
1990-12-31,กระเทียม,ลำปาง,14309.0,14309.0,8070.0,564.0,,564.0,พืชผัก,กระเทียม
1991-12-31,กระเทียม,ลำปาง,9125.0,9215.0,4663.0,511.0,,506.0,พืชผัก,กระเทียม
1992-12-31,กระเทียม,ลำปาง,9676.0,9676.0,5583.0,577.0,,577.0,พืชผัก,กระเทียม
1993-12-31,กระเทียม,ลำปาง,11208.0,11517.0,5470.0,488.0,,494.0,พืชผัก,กระเทียม
1994-12-31,กระเทียม,ลำปาง,10421.0,10526.0,5085.0,488.0,,483.0,พืชผัก,กระเทียม
1995-12-31,กระเทียม,ลำปาง,9617.0,9703.0,4539.0,472.0,,468.0,พืชผัก,กระเทียม
1996-12-31,กระเทียม,ลำปาง,9777.0,9827.0,4859.0,497.0,,495.0,พืชผัก,กระเทียม
1997-12-31,กระเทียม,ลำปาง,10955.0,11159.0,7241.0,661.0,,649.0,พืชผัก,กระเทียม
1998-12-31,กระเทียม,ลำปาง,9662.0,9662.0,6029.0,624.0,,624.0,พืชผัก,กระเทียม
1999-12-31,กระเทียม,ลำปาง,10472.0,10578.0,6664.0,636.0,,630.0,พืชผัก,กระเทียม
2000-12-31,กระเทียม,ลำปาง,10925.0,11035.0,7989.0,731.0,,724.0,พืชผัก,กระเทียม
2001-12-31,กระเทียม,ลำปาง,11806.0,11888.0,8476.0,717.9400304929698,,713.0,พืชผัก,กระเทียม
2002-12-31,กระเทียม,ลำปาง,10464.0,10466.0,7525.0,719.1322629969419,,719.0,พืชผัก,กระเทียม
2003-12-31,กระเทียม,ลำปาง,9893.0,9942.0,6651.0,672.2935408874962,,668.9800844900423,พืชผัก,กระเทียม
2004-12-31,กระเทียม,ลำปาง,7987.0,8026.0,6493.0,813.0,,809.0,พืชผัก,กระเทียม
2005-12-31,กระเทียม,ลำปาง,8226.0,8267.0,6810.0,828.0,,824.0,พืชผัก,กระเทียม
2006-12-31,กระเทียม,ลำปาง,7775.0,7854.0,6197.0,797.0,,789.0,พืชผัก,กระเทียม
2007-12-31,กระเทียม,ลำปาง,8805.0,8894.0,7089.0,805.0,,797.0,พืชผัก,กระเทียม
2008-12-31,กระเทียม,ลำปาง,9606.0,9752.0,7850.0,817.0,,805.0,พืชผัก,กระเทียม
2009-12-31,กระเทียม,ลำปาง,7671.0,7787.0,6105.0,796.0,,784.0,พืชผัก,กระเทียม
2010-12-31,กระเทียม,ลำปาง,7965.0,8045.0,6267.0,787.0,,779.0,พืชผัก,กระเทียม
2011-12-31,กระเทียม,ลำปาง,8368.0,8539.0,6557.952,784.0,,768.0,พืชผัก,กระเทียม
2012-12-31,กระเทียม,ลำปาง,9512.0,9656.0,6083.0,640.0,,630.0,พืชผัก,กระเทียม
2013-12-31,กระเทียม,ลำปาง,10948.0,10948.0,5890.0,538.0,,538.0,พืชผัก,กระเทียม
2014-12-31,กระเทียม,ลำปาง,9050.0,9098.0,6323.11,699.0,,695.0,พืชผัก,กระเทียม
2015-12-31,กระเทียม,ลำปาง,5003.0,5003.0,4003.0,800.0,,800.0,พืชผัก,กระเทียม
2016-12-31,กระเทียม,ลำปาง,4959.0,4959.0,4013.0,809.0,,809.0,พืชผัก,กระเทียม
2017-12-31,กระเทียม,ลำปาง,5783.0,5856.0,4612.0,798.0,,788.0,พืชผัก,กระเทียม
2018-12-31,กระเทียม,ลำปาง,6446.0,6471.0,5253.0,815.0,,812.0,พืชผัก,กระเทียม
1989-12-31,กระเทียม,ลำพูน,50606.0,50606.0,32337.0,639.0,,639.0,พืชผัก,กระเทียม
1990-12-31,กระเทียม,ลำพูน,36858.0,36858.0,27607.0,749.0,,749.0,พืชผัก,กระเทียม
1991-12-31,กระเทียม,ลำพูน,32350.0,32350.0,26301.0,813.0,,813.0,พืชผัก,กระเทียม
1992-12-31,กระเทียม,ลำพูน,39415.0,39464.0,32202.0,817.0,,816.0,พืชผัก,กระเทียม
1993-12-31,กระเทียม,ลำพูน,35392.0,36560.0,30048.0,849.0,,822.0,พืชผัก,กระเทียม
1994-12-31,กระเทียม,ลำพูน,35078.0,35432.0,28764.0,820.0,,812.0,พืชผัก,กระเทียม
1995-12-31,กระเทียม,ลำพูน,36906.0,36957.0,31001.0,840.0,,839.0,พืชผัก,กระเทียม
1996-12-31,กระเทียม,ลำพูน,37330.0,37401.0,32253.0,864.0,,862.0,พืชผัก,กระเทียม
1997-12-31,กระเทียม,ลำพูน,39768.0,40344.0,34797.0,875.0,,863.0,พืชผัก,กระเทียม
1998-12-31,กระเทียม,ลำพูน,31267.0,31322.0,25903.0,828.0,,827.0,พืชผัก,กระเทียม
1999-12-31,กระเทียม,ลำพูน,27880.0,28162.0,25177.0,903.0,,894.0,พืชผัก,กระเทียม
2000-12-31,กระเทียม,ลำพูน,26172.0,26436.0,25326.0,968.0,,958.0,พืชผัก,กระเทียม
2001-12-31,กระเทียม,ลำพูน,26022.0,26553.0,23606.0,907.1554838213818,,889.0,พืชผัก,กระเทียม
2002-12-31,กระเทียม,ลำพูน,22516.635582182862,22546.0,20472.0,909.1944453814957,,908.0,พืชผัก,กระเทียม
2003-12-31,กระเทียม,ลำพูน,21667.0,21886.0,18165.0,838.3717173581945,,829.9826373023851,พืชผัก,กระเทียม
2004-12-31,กระเทียม,ลำพูน,16394.0,16514.0,17406.0,1062.0,,1054.0,พืชผัก,กระเทียม
2005-12-31,กระเทียม,ลำพูน,17814.0,17835.0,19201.0,1078.0,,1077.0,พืชผัก,กระเทียม
2006-12-31,กระเทียม,ลำพูน,15104.0,15256.0,15943.0,1056.0,,1045.0,พืชผัก,กระเทียม
2007-12-31,กระเทียม,ลำพูน,9119.0,9211.0,9754.0,1070.0,,1059.0,พืชผัก,กระเทียม
2008-12-31,กระเทียม,ลำพูน,9255.0,9395.0,10034.0,1084.0,,1068.0,พืชผัก,กระเทียม
2009-12-31,กระเทียม,ลำพูน,7375.0,7487.0,8281.0,1123.0,,1106.0,พืชผัก,กระเทียม
2010-12-31,กระเทียม,ลำพูน,7031.0,7102.0,7628.0,1085.0,,1074.0,พืชผัก,กระเทียม
